id,title,description,price,purchases,desc_length
667339,Tun Salat,"Alat, tomat, agurk",50.0,3.0,18
667340,Grøn Salat,"Salat, tomat, agurk",45.0,7.0,19
667341,Græsk Salat,"Salat, tomat, agurk, oliven, salat ost, dressing",50.0,12.0,48
667342,Kylling & Bacon,"Salat, tomat, agurk",65.0,32.0,19
667343,Tun & Reje Salat,"Salat, tomat, agurk, dressing",60.0,4.0,29
667344,Tzatziki,250g.,60.0,1.0,5
667345,Hummus,250g.,60.0,0.0,5
667494,California Bowl lille,"Salatmix, kylling, avocado, bacon, tomat, syltede rødløg og hjemmelavet karrydressing.",69.0,343.0,86
667498,California Bowl stor,"Salatmix, kylling, avocado, bacon, tomat, syltede rødløg og hjemmelavet karrydressing.",89.0,247.0,86
667506,Caesar Bowl lille,"Salatmix, kylling, brødcroutoner, Grana Padano og hjemmelavet hvidløgsdressing.",67.0,203.0,79
667508,Caesar Bowl stor,"Salatmix, kylling, brødcroutoner, Grana Padano og hjemmelavet hvidløgsdressing.",87.0,124.0,79
667518,Kylling Hummus Bowl lille,"Salatmix, kylling, hjemmelavet hummus, marinerede hvidløg, semitørrede tomater, oliven og hjemmelavet vinaigrette.",67.0,102.0,114
667519,Kylling Hummus Bowl stor,"Salatmix, kylling, hjemmelavet hummus, marinerede hvidløg, semitørrede tomater, oliven og hjemmelavet vinaigrette.",87.0,75.0,114
667520,Santa Fe Bowl lille,"Salatmix, kylling, avocado, tomat, peber, syltede rødløg, jalapenos, lime, koriander og hjemmelavet vinaigrette.",69.0,303.0,112
667521,Santa Fe Bowl stor,"Salatmix, kylling, avocado, tomat, peber, syltede rødløg, jalapenos, lime, koriander og hjemmelavet vinaigrette.",89.0,285.0,112
667523,Spicy Thai Bowl lille,"Salatmix, kylling, syltede rødløg, jalapenos, koriander, hjemmelavet peanutsauce og peanuts.",67.0,267.0,92
667528,Spicy Thai Bowl stor,"Salatmix, kylling, syltede rødløg, jalapenos, koriander, hjemmelavet peanutsauce og peanuts.",87.0,248.0,92
667530,Kylling Pesto Mozzarella Bowl lille,"Salatmix, kylling, tomat, marinerede svampe, frisk mozzarella og hjemmelavet grøn pesto.",69.0,146.0,88
667531,Kylling Pesto Mozzarella Bowl stor,"Salatmix, kylling, tomat, marinerede svampe, frisk mozzarella og hjemmelavet grøn pesto.",89.0,62.0,88
667537,Grøn Kærlighed Bowl lille,"Salatmix, aubergine, marinerede svampe, peberfrugt, tomat, syltede rødløg, soltørrede tomater, hvidløg, jalapenos og hjemmelavet vinaigrette.",67.0,146.0,141
667538,Grøn Kærlighed Bowl stor,"Salatmix, aubergine, marinerede svampe, peberfrugt, tomat, syltede rødløg, soltørrede tomater, hvidløg, jalapenos og hjemmelavet vinaigrette.",87.0,155.0,141
668382,Uno,"Tomat Sauce, Mozzarella Ost",85.0,363.0,27
668383,Luxus Margherita,"Tomat Skiver, Bøfmozzarella.Frisk Basilikum Og Olivenolie",95.0,147.0,57
668384,Vesuvio,Skinke,89.0,753.0,6
668385,A. Pepperoni,Pepperni,95.0,1098.0,8
668386,Capricciosa,"Skinke, Champignon",95.0,203.0,18
668387,Quatra Stagioni,"Skinke, Rejer, Champignon, Artiskok",105.0,40.0,35
668388,Juventus,"Skinke, Pepperoni, Stegt Bacon",99.0,547.0,30
668389,Cocktail,"Skinke, Pepperoni, Cocktailpølser",99.0,251.0,33
668390,Glumsø,"Skinke, Bacon, Cocktailpølser, Paprika, Løg",105.0,165.0,43
668391,Hawaii,"Skinke, Ananas",95.0,474.0,14
668392,Napoli,"Skinke, Kødsauce",95.0,55.0,16
668393,Marinara,"Tun, Rejer, Champignon, Hvidløg",105.0,35.0,31
668394,Romana,"Skinke, Bacon, Sæg, Løg",99.0,51.0,23
668395,Italiana,"Kødsauce, Leg",87.0,153.0,13
668396,A. Pizza Pasta,"Kedsauce, Spaghetti",99.0,28.0,19
668397,Villa Mix,"Kebab, Bacon, Pepperoni",99.0,281.0,23
668398,Villa'S Special,"Kebab, Pepperoni, Rejer, Oliven, Gorgonzola",110.0,60.0,43
668399,Verona,"Shawarma , Kebab, Hakket, Oksekød",109.0,111.0,33
668400,Henrik'S Special,"Shawarma, Paprika, Grøn Peber, Dressing",99.0,77.0,39
668401,Bari,"Kebab, Bacon, Løg, Paprika",99.0,102.0,26
668402,Serdilo,"Shawarma, Æg, Champignon, Paprika",99.0,8.0,33
668403,Milano,"Hakket Oksekød, Pepperoni, Grøn Peber, Chili, Hvidløg",99.0,235.0,53
668404,Matador,"Kebab, Stegt Løg, Champignon Og Bearnaise",105.0,234.0,41
668405,Tomat,"Pepperoni, Pølser, Skinke, Champignon, Tomatskiver",105.0,24.0,50
668406,Ala Diavola,"Kebab, Gorgonzola, Bacon, Chili",105.0,115.0,31
668407,Pepe,"Kebab, Pepperoni, Cocktailpølser",99.0,86.0,32
668408,Husets Special,"Kebab, Champignon, Frisk Persille, Chilisauce, Dressing",99.0,1760.0,55
668409,A. Pizza Kylling,"Kylling, Champignon, Frisk Persille, Chilisauce, Dressing",99.0,362.0,57
668410,B. Pizza Hk.Kød,"Hk. Oksekød, Champignon, Frisk Persille, Chilisauce, Dressing)..",99.0,184.0,64
668411,Mushrooms,"Pepperoni, Skinke, Pølser, Champignon, Grøn Peber",105.0,81.0,49
668412,Graesk Bof,Graesk Bof,99.0,30.0,10
668413,A. Spica,"Græsk Bøt, Løg, Tomat, Paprika, Gorgonzola",105.0,53.0,42
668414,Reeta,"Kebab, Pepperoni, Ananas, Chill, Hviding",105.0,86.0,40
668415,Ham,"Pølser, Skinke, Champignon, Ekstra Ost",105.0,31.0,38
668416,Mardin,"Hakket Oksekød, Løg, Toksekød, Leg, Champignon, Gran Peber",105.0,47.0,58
668417,Super,"Kødsauce, Pepperoni, Bacon, Champignon",105.0,37.0,38
668418,Kebab,"Kebab, Gorgonzola, Spinat, Løg",105.0,26.0,30
668419,Parma,"Jufttørret Skinke, Gorgonzola, Rucola",105.0,94.0,37
668420,Venus,"Kylling, Bacon, Karry, Ananas",99.0,175.0,29
668421,Mustis Special,"Kylling, Ananas, Grøn Peber, Tomatskiver",99.0,23.0,40
668422,Kulas,"Kylling, Tomatskiver, Rucola, Pesto",105.0,43.0,35
668423,De Lus,"Shawarma, Gorgonzola, Løg, Champignon, Hvidløg",109.0,84.0,46
668424,Uras,"Kylling, Bacon, Pepperoni, Champignon, Paprika, Tacosauce",109.0,48.0,57
668425,La Villa,"Lufttørret Skinke, Rucola, Soltørrede Tomater, Pesto, Parmesanost",109.0,119.0,65
668426,Holbæk Special,"Kylling, Bacon, Pepperoni",99.0,111.0,25
668427,Special (87),"Pepperoni, Paprika, Grøn Peber, Tomatskiver. 42. Kylling (Kylling, Løg, Bearnaisesauce",99.0,15.0,86
668428,Kylling (88),"Kylling, Løg, Bearnaisesauce.............",99.0,50.0,41
668429,Parma Artiskok,"Lufttørret Skinke, Tornat Skiver, Artiskok, Hvidløg, Rucola",110.0,93.0,59
668430,Parma Classic,"Lufttørret Skinke, Gorgonzola",99.0,46.0,29
668431,Alloro,"Pepperoni, Bacon",99.0,44.0,16
668432,New York,"Dobbelt Pepperoni, Dobbelt Ost",109.0,115.0,30
668433,Arak,"Pepperoni, Gorgonzola, Champignon, Oliven",99.0,35.0,41
668434,Rustica,"Pepperoni, Frisk Tomat, Grøn Peber, Løg",99.0,30.0,39
668435,Premo,"Feta Ost, Bacon, Spinat, Løg",99.0,21.0,28
668437,California,"Kylling, Tomatskiver, Stegte Løg, Bacon",105.0,15.0,39
668438,Pommes,"Shawarma, Pommes Frites, Dressing",105.0,104.0,33
668439,Supreme,"Pepperoni, Paprika, Grøn Peber, Stegte Løg, Oliven",99.0,9.0,50
668440,Ali'S Special,"Kebab, Kylling, Champignon, Paprika, Oregano, Creme Fraiche)",105.0,193.0,60
668441,Kartoffel,"Kartofler, Hk. Oksekød, Bacon, Løg, Hvidløg",95.0,83.0,43
668442,A. Patate,"Kartofler, Kylling, Bacon, Grøn Pesto",105.0,118.0,37
668443,Solomio Vegetar Pizza,"Champignon, Løg, Gorgonzola, Oliven",99.0,35.0,35
668444,Vegetariana Vegetar Pizza,"Artiskok, Paprika, Løg, Champignon Ananas Oliven",99.0,29.0,48
668445,Mistik Vegetar Pizza,"Artiskok, Tomatskiver, Paprika, Oliven, Hvidløg",99.0,22.0,47
668446,A. Aubergine Vegetar Pizza,"Grillede Aubergine, Rucola Salat, Soltørrede Tomater,Pesto, Parmesanost",105.0,71.0,71
668447,Mexican Classic Vegetar Pizza,"Tornat, Ost, Kebab, Jalapenos, Tacosauce",99.0,69.0,40
668448,Amigos Vegetar Pizza,"Tomat, Ost, Shawarma, Ananas, Paprika, Jalapenos, Tacosauce",105.0,41.0,59
668449,Tex Mex Vegetar Pizza,"Tomat, Ost, Kebab, Løg, Tomatskiver, Jalapenos, Tacosauce)",105.0,58.0,58
668450,Mexicaner Vegetar Pizza,"Tomat, Ost, Kødsauce Pepperoni, Bacon, Jalapenos, Tacosauce",105.0,92.0,59
668451,Mex Chicken Vegetar Pizza,"Tomat, Ost, Kylling, Jalapenos, Løg, Hvidløg, Tacosauce",105.0,77.0,55
668452,Erva'S Special Vegetar Pizza,"Tomat, Ost,Hakket Oksekød, Jalapenos, Løg, Tacosauce",105.0,36.0,52
668453,Calzone Indbagt Pizza,"Tomat, Ost, Skinke, Champignon",93.0,343.0,30
668454,Ammo Indbagt Pizza,"Tomat, Ost, Kødsauce, Spaghetti",95.0,152.0,31
668455,Lazio Indbagt Pizza,"Tomat, Ost, Kødsauce, Skinke, Rejer, Champignon",99.0,34.0,47
668456,Kello Indbagt Pizza,"Tomat, Ost, Oksekødstrimler, Gorgonzola, Løg",99.0,63.0,44
668457,Luksus Matador Indbagt Pizza,"(Halv Indbagt) Tomat, Ost,Kebab, Stegte Løg, Champignon Og Beamaise",105.0,125.0,67
668482,"Mozzarella, Skinke","Mozzarella, Skinke",69.0,388.0,18
668483,"Mozzarella, Kødsauce","Mozzarella, Kødsauce",69.0,56.0,20
668484,"Mozzarella, Pepperoni","Mozzarella, Pepperoni",69.0,200.0,21
668485,"Mozzarella, Skinke, Ananas","Mozzarella, Skinke, Ananas",73.0,66.0,26
668486,Børne Calzone,Mozzarella Og Skinke,73.0,37.0,20
668487,Fiskefilet (62),Med Pommes Frites Og Remoulade,73.0,40.0,30
668488,Børne Spaghetti,Med Kødsauce,71.0,53.0,12
668489,Chicken Dipper (62),"6 Stk. Med Pommes Frites, Ketchup",73.0,183.0,33
668490,Kylling Salat,"Frisk Blandet Salat, Stegt Kylling, Bacon Og Dressing",85.0,112.0,53
668491,Blandet Salat,"Frisk Blandet Salat, Tomat Og Dressing",65.0,17.0,38
668492,Tun Salat,"Frisk Blandet Salat, Tun, Rødløg, Citron Og Dressing",85.0,9.0,52
668493,Kebab Salat,"Frisk Blandet Salat, Kebab, Tomat, Rødløg, Og Dressing",85.0,17.0,54
668494,Hvidløgsbrød,"2 Stk. Hvidløgsbrød, Dyppelse, Hjemmelavet Tomatsauce",65.0,225.0,53
668495,Forårsrulle,Med Sojasauce,40.0,23.0,13
668496,Τzatziki (52),Med Brad,60.0,21.0,8
668503,Spaghetti Bolognese,Med Kødsauce Og Parmesanost,99.0,42.0,27
668504,Pasta Penne (110),"Kylling, Bacon, Flødesauce, Tomatsauce, Chili",119.0,172.0,45
668505,Pasta Penne (105),"Oksekød, Champignon, Spinat, Gorgonzola Og Fløde",119.0,116.0,48
668506,Della Riviera,"Penne Med Kødsauce, Champignon,Skinke, Fløde, Hvidløg, Chill Og Parmesanost",119.0,43.0,75
668507,A. Spaghetti,"Med Kødsauce, Champignon, Skinke,Fløde, Hvidløg, Chili, Parmesanost",119.0,30.0,67
668508,Pasta Penne,"Kylling Med Flødesauce, Tomatsauce, Chill",109.0,387.0,41
668509,A. Spaghetti Carbonara,"Med Fløde, Æg Og Bacon",109.0,100.0,22
668510,T-Bone Steak,Med Bearnaisesauce,224.0,3.0,18
668511,Bof Barones,"Hakket Oksekød,Med Bearnaisesauce.",130.0,26.0,34
668512,Græsk Bof (129),2 Stk. (Hakket Oksekød) Med Bearnaisesauce...,134.0,247.0,45
668513,Ris Ret (129),"Med Kylling, Salat, Tzatziki Og Brød.",134.0,103.0,37
668514,B. Kylling Ret,"Med Pommes Frites, Salat Og Dressing",130.0,16.0,36
668515,B. Kebab Ret,"Med Pommes Frites, Salat Og Dressing....",130.0,39.0,40
668516,Chicken Dipper (89),"9 Stk. Med Ketchup, Pommes Frites Og Salat..",104.0,16.0,44
668517,Fiskefilet (99),"2 Stk. Med Remoulade, Pommes Frites Og Salat.",109.0,24.0,45
668518,1/2 Grillkylling (74),Uden Tilbehør,79.0,24.0,13
668519,1/2 Grillkylling,"Med Pommes Frites, Salat Og Remoulade.................",109.0,283.0,54
668523,Danish Burger,Med Bacon Og Ost,90.0,273.0,16
668525,Mexican Burger,Med Jalapenos Og Taco...,80.0,45.0,24
668526,A. Amerikansk Burger,"Med Dobbelt Bøt, Ost Bacon (Uden Salat).",110.0,9.0,40
668535,Pommes Frites,Lille,40.0,1090.0,5
668536,A. Pommes Frites,Stor,50.0,1342.0,4
668537,Kartoffelbåde,Lille,45.0,27.0,5
668538,A. Kartoffelbåde,Stor,55.0,35.0,4
668539,Mozzarella Sticks,6 Stk,59.0,140.0,5
668540,Onion Rings,10 Stk,49.0,58.0,6
668541,Indbagte Rejer,10 Stk,63.0,17.0,6
668542,A. Chili Cheese,6 Stk,49.0,84.0,5
668543,Hotwings,12 Stk,89.0,2.0,6
668544,A. Hotwings,6 Stk,55.0,8.0,5
668545,Chicken Nuggets,10 Stk,79.0,63.0,6
668547,Sodavand (0.25 L),0.25 L,20.0,209.0,6
668548,Sodavand (0.5 L),0.5 L,28.0,907.0,5
668549,Sodavand (1.5 L),1.5 L(Kun Ud Af Huset),38.0,304.0,22
668550,Kildevand,0.5 L,20.0,129.0,5
668552,Cocio,0.4 L,25.0,65.0,5
668554,Husets Vin,Rød Eller Hvidvin (Kun Ud Af Huset),120.0,4.0,35
669006,4 smørrebrød,4 stk,65.0,6055.0,5
669701,Byg Din Egen Poke Bowl,"Sammensæt din egen bagel/sandwich lige efter din smag: Bagel/sandwich, smørelse, pålæg, tilbehør, ekstras og dressing. Kun din kreativitet sætter grænser – velbekomme! Skab dit eget friske måltid.",103.0,1.0,196
669702,Byg Din Egen Bagel/Sandwich,"Sammensæt din egen bagel/sandwich lige  efter din smag: Bagel/sandwich, smørelse,  pålæg, tilbehør, ekstras og dressing. Kun din  kreativitet sætter grænser – velbekomme! Skab dit eget friske måltid.",0.0,0.0,199
669703,Mexican,"Chili flødeost, mexicanske kylling, agurk, tomat, rødløg, jalapenos, Iceberg, cheddarost, sød chili",73.0,924.0,99
669704,Tandoori,"Krydderurter flødeost, tandoori kylling, agurk, tomat, rød peber, feta, iceberg, creme fraiche",73.0,255.0,94
669705,Karry,"Alm. flødeost, karry kylling, iceberg, majs, ærter, gulerod, rød peber, agurk, spirer, salat mix, karry dressing",73.0,55.0,112
669706,Tun Mousse,"Soltørret tomat flødeost, tun, agurk, ærter, feta, rødløg, spirer, salat mix, pesto",73.0,116.0,83
669707,Laks,"Alm. flødeost, serrano, iceberg, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",78.0,212.0,89
669708,Serrano,"Alm. flødeost, serrano, iceberg, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",73.0,23.0,89
669709,Falafel,"Humus, avocado, salat mix, agurk, falafel, spirer, rød peber, gulerod, pesto",73.0,85.0,76
669710,Rostbeef,"Krydderurter ost, syltede agurker, tomat, syltede løg, mix salat, chilimayo",78.0,13.0,75
669711,Mexican,"Chili flødeost, mexicanske kylling, agurk, tomat, rødløg, jalapenos, Iceberg, cheddarost, sød chili",79.0,200.0,99
669712,Tandoori,"Krydderurter flødeost, tandoori kylling, agurk, tomat, rød peber, feta, iceberg, creme fraiche",79.0,81.0,94
669713,Karry,"Alm. flødeost, karry kylling, iceberg, majs, ærter, gulerod, rød peber, agurk, spirer, salat mix, karry dressing",79.0,33.0,112
669714,Tun Mousse,"Soltørret tomat flødeost, tun, agurk, ærter, feta, rødløg, spirer, salat mix, pesto",79.0,37.0,83
669715,Laks,"Alm. flødeost, serrano, iceberg, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",83.0,46.0,89
669716,Serrano,"Alm. flødeost, serrano, iceberg, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",79.0,12.0,89
669717,Falafel,"Humus, avocado, salat mix, agurk, falafel, spirer, rød peber, gulerod, pesto",79.0,41.0,76
669718,Rostbeef,"Krydderurter ost, syltede agurker, tomat, syltede løg, mix salat, chilimayo",83.0,12.0,75
669719,Laks Poke Omega,"Røget laks, goma, edamame, avocado, perlebyg, broccoli, tangsalat, quinoa, ærter, syltet ingefær, ristede græskarkerner",109.0,88.0,119
669720,Tun Poke,"Tun, edamame, syltede ingefær, avocado, perlebyg, quinoa, broccoli, tangsalat, ananas, goma, sesamfrø",103.0,40.0,101
669721,Kylling Poke,"Brun ris, goma, edamame, gulerod, ananas, avocado, broccoli, kylling, agurk, pesto, syltede rødløg, ristede græskarkerner",103.0,147.0,121
669722,Cæsar,"Kylling, romaniesalat, grana, croutoner, cæsardressing",103.0,17.0,54
669723,Vegan Bowl,"Brun ris, gulerod, edamame, avocado, broccoli, ærter, cashewnødder, syltede rødløg, quinoa, sød chili",103.0,20.0,101
669724,Falafel,"Kikærter, syltede løg, edamame, spirer, agurk, broccoli, avocado, gulerod, humus, sød chili, sesamfrø",103.0,41.0,101
669725,Pink,"Bærmix, banan, kokosmælk",49.0,61.0,24
669726,Grøn,"Spinat, avocado, æble, matcha",49.0,33.0,29
669727,Gul,"Æble, gulerod, mango, gurkemeje",49.0,20.0,31
669728,Iskaffe,"Kaffe blandet med mælk, isterninger",49.0,4.0,35
669729,Rød,"Rødbeder, æble, banan, ingefær",49.0,11.0,30
670346,Alm pilsner,"Odense, Carlsberg, Tuborg",20.0,4.0,25
671051,Slice,false,40.0,13850.0,5
678624,Mexican,"Chili flødeost, mexicanske kylling, agurk, tomat, rødløg, jalapenos, Iceberg, cheddarost, chili dressing",68.0,1057.0,104
678625,Tandoori,"Krydderurter flødeost, tandoori kylling, agurk, tomat, rød peber, feta, iceberg, creme fraiche",68.0,1387.0,94
678626,Karry,"Alm. flødeost, karry kylling, iceberg, majs, ærter, gulerod, rød peber, agurk, spirer, salat mix, karry dressing",68.0,167.0,112
678628,Tun Mousse,"Soltørret tomat flødeost, tun, agurk, ærter, feta, rødløg, spirer, salat mix, pesto dressing",68.0,149.0,92
678629,Laks,"Alm. flødeost, laks, agurk, rød peber, løg tomat, salat mix & sennep-hønning",71.0,247.0,76
678630,Serrano,"Alm. flødeost, serrano, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",68.0,30.0,80
678631,Vegetar,"Humus, avocado, salat mix, agurk, tomat, spirer, rød peber, gulerod, pesto dressing",68.0,19.0,83
678632,SANDWICH,"Chili flødeost, mexicanske kylling, agurk, tomat, rødløg, jalapenos, Iceberg, cheddarost, chili dressing",69.0,439.0,104
678633,Tandoori,"Krydderurter flødeost, tandoori kylling, agurk, tomat, rød peber, feta, iceberg, creme fraiche",69.0,250.0,94
678634,Karry,"Alm. flødeost, karry kylling, iceberg, majs, ærter, gulerod, rød peber, agurk, spirer, salat mix, karry dressing",69.0,63.0,112
678635,Tun Mousse,"Soltørret tomat flødeost, tun, agurk, ærter, feta, rødløg, spirer, salat mix, pesto dressing",69.0,97.0,92
678636,SANDWICH med LAKS,"Alm. flødeost, laks, agurk, rød peber, løg tomat, salat mix & sennep-hønning",72.0,97.0,76
678637,Serrano,"Alm. flødeost, serrano, agurk, tomat, rødløg, iceberg, cheddarost, creme fraiche",69.0,32.0,80
678638,Vegetar,"Humus, avocado, salat mix, agurk, tomat, spirer, rød peber, gulerod, pesto dressing",69.0,3.0,83
678639,ALM. LILLE SALAT,"Chili paste, mexicanask kylling, tomat, agurk, løg, jalapenos, iceberg, salat & sød chili dressing",68.0,128.0,98
678640,STOR SALAT,"Karry paste, karry kylling, rød peber, majs, ærter, iceberg salat & karry dressing",73.0,132.0,82
678641,Alm. Italiensk Salat,"Pesto paste, alm. kylling, feta ost, agurk, tomat, rød peber, løg, iceberg salat & creme fraiche dressing",68.0,20.0,105
678642,Alm. Veggie Salat,"Avocado, salat mix, iceberg salat, tomat, agurk, løg, majs, ærter, spirer, gularedder & pesto dressing",68.0,10.0,102
678643,Fresh4you,"Mynte, appelsin, citron, hyloeblomst",45.0,18.0,36
678645,Strawberry Dream,"Jordbær, banan, hyldeblmst",45.0,27.0,26
678646,Pink,"Rødbede, Insefær, æbler, appelsin",45.0,23.0,33
678647,Just Orange,"Fridkpreddrt, appelsin juice",45.0,3.0,28
678648,Ice Kaffe,"Kaffe, mælk, isterning, sirup, olacak",45.0,10.0,37
678701,Dàse sodavand,Pepsi max/çoca cola,18.0,317.0,19
679283,5 smørrebrød,false,81.0,539.0,5
679564,Hjallerup Burger 227g,"Med Ost, Baon",80.0,76.0,13
679575,3 stk. Kylling Nuggets,Med Pommes Frites,45.0,8.0,17
679579,Lille Stjerneskud,"Med 2 Stegte, Asparges, Rejer, Kaviar, Dressing og Pynt",79.0,94.0,55
679580,Stor Stjerneskud,"Med 3 Stegte, Asparges, Rejer, Kaviar, Dressing og Pynt",90.0,75.0,55
679581,Plankebøf 200g,"Oksekød, Kartoffelbåde, Salat og Bearnaisesauce",82.0,0.0,47
679582,Skinke Schnitzel,"Med Pommes Frites, Salat og Bearnaisesauce",82.0,18.0,42
679583,1/2 Grillkylling,"Med Pommes Frites Agurksalat, Ketchup og Remoulade",82.0,141.0,50
679597,3 stk. Hj. Forårsruller (50),Med Salat og Sweet Chilisovs,50.0,9.0,28
679598,4 stk. Hj. Forårsruller (79),"Med Salat, Ris og Karry Sovs",79.0,6.0,28
679599,1/2 Grillkylling,Med Ris og Karry Sovs,85.0,7.0,21
682597,F21 skinkeschnitzel,73,0.0,21.0,2
684871,Ebi Fry (4 stk),Serveres med Chilimayo,45.0,95.0,22
684872,Forårsruller (4 stk),Serveres med Sursød Sauce,39.0,71.0,25
684873,Mini Fårsruller (6 stk),Serveres med Sød Chili,39.0,39.0,22
684874,Sesam Balls (4 stk),"Lavet På Røde Bønner, Ris og Sesam",38.0,9.0,34
684875,Gyoza Dumplings (4 stk),Serveres med Gomadressing,55.0,26.0,25
684878,O-Shi Månedens Menu (42 stk),"Nigir (2x laks, 2 x laks med avocado, 2 x rejer, 2 x hvidfisk), Store Maki (5x California, 5x Sicy Laks), Inside/Out (8 x Hells Kitchen), Alle Menuer er inklusiv soya, ingefær, Wasabi og chilimayo",368.0,360.0,196
684879,Maki Menu 1 (40 stk),"Små Maki (8 x Tun, 8x Laks, 8 x Reje, 8 x Agurk, 8 x Avocado), Alle Menuer er Inklusiv Soya, Ingefær, Wasabi og Chilimayo",185.0,40.0,121
684880,Maki Menu 2 (30 stk),"Store Maki (10 x Spicy Tun, 10 x Spicy Laks, 10 x Califorian), Alle Menuer er Inklusiv Soya, Ingefær, Wasabi og Chilimayo",258.0,55.0,121
684881,Maki Menu 3 (32 stk),"Maki (8 x New York, 8 x Crispy ebi, 8 x Shake), Alle Menuer er Inklusiv Soya, Ingefær, Wasabi og Chilimayo",348.0,22.0,106
684882,Maki Menu 4 (32 stk),"Maki (8 x Hells Kitchen, 8 x Fire Roll, 8 x Super Tempura, 8 x Alaska), Alle Menuer er Inklusiv Soya, Ingefær, Wasabi og chilimayo",398.0,7.0,130
684883,O-Shi Menu 1 (15 stk),"Store Maki (5 x Califorian), Små Maki (8 x Agurk), Nigiri (1 xLaks, 1 x Reje), Alle Menuer er Inklusiv Soya, Ingefær, Wasabi og Chilimayo",108.0,21.0,137
684884,O-Shi Menu 2 (15 stk),"Uramaki (8x New York, 4 x Alaska), Nigiri (1 x Laks, 1 x Reje, 1 x Tun), Alle Menuer er Inklusiv soya, ingefær, wasabi og chilimayo",128.0,55.0,131
